loss: 1.33e+04, accuracy: 1.04e-02, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 6.78e-02, prob_perplex: 5.97e+02, code_perplex: 5.93e+02, num_vars: 640, temp: 2.00, backprop_loss: 1.33e+04, total_loss: 1.33e+04, steps: 500, lr: 8.33e-06, avg_loss: 1.36e+04
loss: 5.28e+03, accuracy: 5.41e-01, num_masked: 3080, ratio_masked: 6.47e-01, diversity_loss: 3.30e-01, prob_perplex: 4.29e+02, code_perplex: 4.13e+02, num_vars: 640, temp: 9.42e-01, backprop_loss: 5.38e+03, total_loss: 5.38e+03, steps: 150500, lr: 3.09e-04, avg_loss: 5.45e+03, run_time: 2.84e+02
loss: 5.36e+03, accuracy: 5.41e-01, num_masked: 3060, ratio_masked: 6.45e-01, diversity_loss: 3.19e-01, prob_perplex: 4.36e+02, code_perplex: 4.22e+02, num_vars: 640, temp: 9.40e-01, backprop_loss: 5.46e+03, total_loss: 5.46e+03, steps: 151000, lr: 3.09e-04, avg_loss: 5.43e+03, run_time: 2.84e+02
loss: 5.86e+03, accuracy: 5.21e-01, num_masked: 3200, ratio_masked: 6.50e-01, diversity_loss: 3.48e-01, prob_perplex: 4.18e+02, code_perplex: 4.03e+02, num_vars: 640, temp: 9.38e-01, backprop_loss: 5.97e+03, total_loss: 5.97e+03, steps: 151500, lr: 3.08e-04, avg_loss: 5.43e+03, run_time: 2.84e+02
loss: 5.50e+03, accuracy: 5.32e-01, num_masked: 3080, ratio_masked: 6.51e-01, diversity_loss: 2.96e-01, prob_perplex: 4.51e+02, code_perplex: 4.35e+02, num_vars: 640, temp: 9.35e-01, backprop_loss: 5.59e+03, total_loss: 5.59e+03, steps: 152000, lr: 3.07e-04, avg_loss: 5.43e+03, run_time: 2.84e+02
loss: 5.32e+03, accuracy: 5.28e-01, num_masked: 2970, ratio_masked: 6.52e-01, diversity_loss: 3.01e-01, prob_perplex: 4.48e+02, code_perplex: 4.32e+02, num_vars: 640, temp: 9.33e-01, backprop_loss: 5.40e+03, total_loss: 5.40e+03, steps: 152500, lr: 3.07e-04, avg_loss: 5.42e+03, run_time: 2.84e+02
loss: 5.04e+03, accuracy: 5.46e-01, num_masked: 3060, ratio_masked: 6.47e-01, diversity_loss: 3.39e-01, prob_perplex: 4.23e+02, code_perplex: 4.07e+02, num_vars: 640, temp: 9.31e-01, backprop_loss: 5.14e+03, total_loss: 5.14e+03, steps: 153000, lr: 3.06e-04, avg_loss: 5.42e+03, run_time: 2.84e+02
loss: 4.75e+03, accuracy: 5.49e-01, num_masked: 2760, ratio_masked: 6.47e-01, diversity_loss: 3.37e-01, prob_perplex: 4.24e+02, code_perplex: 4.10e+02, num_vars: 640, temp: 9.28e-01, backprop_loss: 4.84e+03, total_loss: 4.84e+03, steps: 153500, lr: 3.06e-04, avg_loss: 5.42e+03, run_time: 2.84e+02
loss: 4.78e+03, accuracy: 5.39e-01, num_masked: 2760, ratio_masked: 6.46e-01, diversity_loss: 3.25e-01, prob_perplex: 4.32e+02, code_perplex: 4.19e+02, num_vars: 640, temp: 9.26e-01, backprop_loss: 4.87e+03, total_loss: 4.87e+03, steps: 154000, lr: 3.05e-04, avg_loss: 5.41e+03, run_time: 2.84e+02
loss: 4.81e+03, accuracy: 5.42e-01, num_masked: 2820, ratio_masked: 6.24e-01, diversity_loss: 3.47e-01, prob_perplex: 4.18e+02, code_perplex: 4.02e+02, num_vars: 640, temp: 9.24e-01, backprop_loss: 4.91e+03, total_loss: 4.91e+03, steps: 154500, lr: 3.04e-04, avg_loss: 5.41e+03, run_time: 2.84e+02
loss: 5.00e+03, accuracy: 5.00e-01, num_masked: 2600, ratio_masked: 6.33e-01, diversity_loss: 3.08e-01, prob_perplex: 4.43e+02, code_perplex: 4.25e+02, num_vars: 640, temp: 9.21e-01, backprop_loss: 5.08e+03, total_loss: 5.08e+03, steps: 155000, lr: 3.04e-04, avg_loss: 5.42e+03, run_time: 3.58e+02
loss: 5.21e+03, accuracy: 5.49e-01, num_masked: 3010, ratio_masked: 6.30e-01, diversity_loss: 2.88e-01, prob_perplex: 4.56e+02, code_perplex: 4.44e+02, num_vars: 640, temp: 9.19e-01, backprop_loss: 5.29e+03, total_loss: 5.29e+03, steps: 155500, lr: 3.03e-04, avg_loss: 5.41e+03, run_time: 2.83e+02
loss: 4.95e+03, accuracy: 5.55e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 2.79e-01, prob_perplex: 4.61e+02, code_perplex: 4.47e+02, num_vars: 640, temp: 9.17e-01, backprop_loss: 5.03e+03, total_loss: 5.03e+03, steps: 156000, lr: 3.02e-04, avg_loss: 5.39e+03, run_time: 2.85e+02
loss: 5.24e+03, accuracy: 5.09e-01, num_masked: 2870, ratio_masked: 6.40e-01, diversity_loss: 2.98e-01, prob_perplex: 4.49e+02, code_perplex: 4.31e+02, num_vars: 640, temp: 9.15e-01, backprop_loss: 5.33e+03, total_loss: 5.33e+03, steps: 156500, lr: 3.02e-04, avg_loss: 5.39e+03, run_time: 2.84e+02
loss: 4.61e+03, accuracy: 5.69e-01, num_masked: 2760, ratio_masked: 6.49e-01, diversity_loss: 3.11e-01, prob_perplex: 4.41e+02, code_perplex: 4.25e+02, num_vars: 640, temp: 9.12e-01, backprop_loss: 4.69e+03, total_loss: 4.69e+03, steps: 157000, lr: 3.01e-04, avg_loss: 5.39e+03, run_time: 2.84e+02
loss: 5.67e+03, accuracy: 5.18e-01, num_masked: 3010, ratio_masked: 6.32e-01, diversity_loss: 2.71e-01, prob_perplex: 4.66e+02, code_perplex: 4.51e+02, num_vars: 640, temp: 9.10e-01, backprop_loss: 5.75e+03, total_loss: 5.75e+03, steps: 157500, lr: 3.01e-04, avg_loss: 5.39e+03, run_time: 2.84e+02
loss: 5.35e+03, accuracy: 5.59e-01, num_masked: 3120, ratio_masked: 6.35e-01, diversity_loss: 3.03e-01, prob_perplex: 4.46e+02, code_perplex: 4.29e+02, num_vars: 640, temp: 9.08e-01, backprop_loss: 5.44e+03, total_loss: 5.44e+03, steps: 158000, lr: 3.00e-04, avg_loss: 5.38e+03, run_time: 2.84e+02
loss: 5.81e+03, accuracy: 5.10e-01, num_masked: 3120, ratio_masked: 6.33e-01, diversity_loss: 2.78e-01, prob_perplex: 4.62e+02, code_perplex: 4.48e+02, num_vars: 640, temp: 9.05e-01, backprop_loss: 5.89e+03, total_loss: 5.89e+03, steps: 158500, lr: 2.99e-04, avg_loss: 5.38e+03, run_time: 2.84e+02
loss: 4.89e+03, accuracy: 5.54e-01, num_masked: 2880, ratio_masked: 6.49e-01, diversity_loss: 3.00e-01, prob_perplex: 4.48e+02, code_perplex: 4.33e+02, num_vars: 640, temp: 9.03e-01, backprop_loss: 4.97e+03, total_loss: 4.97e+03, steps: 159000, lr: 2.99e-04, avg_loss: 5.38e+03, run_time: 2.84e+02
loss: 5.25e+03, accuracy: 5.40e-01, num_masked: 3060, ratio_masked: 6.46e-01, diversity_loss: 2.98e-01, prob_perplex: 4.49e+02, code_perplex: 4.32e+02, num_vars: 640, temp: 9.01e-01, backprop_loss: 5.35e+03, total_loss: 5.35e+03, steps: 159500, lr: 2.98e-04, avg_loss: 5.36e+03, run_time: 3.59e+02
loss: 5.26e+03, accuracy: 5.35e-01, num_masked: 3000, ratio_masked: 6.31e-01, diversity_loss: 3.02e-01, prob_perplex: 4.47e+02, code_perplex: 4.34e+02, num_vars: 640, temp: 8.99e-01, backprop_loss: 5.36e+03, total_loss: 5.36e+03, steps: 160000, lr: 2.98e-04, avg_loss: 5.36e+03, run_time: 2.84e+02
loss: 5.59e+03, accuracy: 5.21e-01, num_masked: 3060, ratio_masked: 6.46e-01, diversity_loss: 2.59e-01, prob_perplex: 4.74e+02, code_perplex: 4.60e+02, num_vars: 640, temp: 8.96e-01, backprop_loss: 5.67e+03, total_loss: 5.67e+03, steps: 160500, lr: 2.97e-04, avg_loss: 5.34e+03, run_time: 2.84e+02
loss: 5.14e+03, accuracy: 5.35e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 2.95e-01, prob_perplex: 4.51e+02, code_perplex: 4.34e+02, num_vars: 640, temp: 8.94e-01, backprop_loss: 5.23e+03, total_loss: 5.23e+03, steps: 161000, lr: 2.96e-04, avg_loss: 5.35e+03, run_time: 2.83e+02
loss: 5.60e+03, accuracy: 5.42e-01, num_masked: 3200, ratio_masked: 6.50e-01, diversity_loss: 2.96e-01, prob_perplex: 4.50e+02, code_perplex: 4.37e+02, num_vars: 640, temp: 8.92e-01, backprop_loss: 5.70e+03, total_loss: 5.70e+03, steps: 161500, lr: 2.96e-04, avg_loss: 5.35e+03, run_time: 2.83e+02
loss: 5.38e+03, accuracy: 5.10e-01, num_masked: 2900, ratio_masked: 6.40e-01, diversity_loss: 2.82e-01, prob_perplex: 4.60e+02, code_perplex: 4.41e+02, num_vars: 640, temp: 8.90e-01, backprop_loss: 5.47e+03, total_loss: 5.47e+03, steps: 162000, lr: 2.95e-04, avg_loss: 5.34e+03, run_time: 2.84e+02
loss: 4.91e+03, accuracy: 5.30e-01, num_masked: 2700, ratio_masked: 6.48e-01, diversity_loss: 2.85e-01, prob_perplex: 4.57e+02, code_perplex: 4.39e+02, num_vars: 640, temp: 8.87e-01, backprop_loss: 4.98e+03, total_loss: 4.98e+03, steps: 162500, lr: 2.94e-04, avg_loss: 5.34e+03, run_time: 2.84e+02
loss: 5.49e+03, accuracy: 5.52e-01, num_masked: 3060, ratio_masked: 6.46e-01, diversity_loss: 2.64e-01, prob_perplex: 4.71e+02, code_perplex: 4.56e+02, num_vars: 640, temp: 8.85e-01, backprop_loss: 5.57e+03, total_loss: 5.57e+03, steps: 163000, lr: 2.94e-04, avg_loss: 5.33e+03, run_time: 2.84e+02
loss: 5.47e+03, accuracy: 5.34e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 2.63e-01, prob_perplex: 4.72e+02, code_perplex: 4.54e+02, num_vars: 640, temp: 8.83e-01, backprop_loss: 5.55e+03, total_loss: 5.55e+03, steps: 163500, lr: 2.93e-04, avg_loss: 5.33e+03, run_time: 2.84e+02
loss: 4.51e+03, accuracy: 5.45e-01, num_masked: 2600, ratio_masked: 6.31e-01, diversity_loss: 2.55e-01, prob_perplex: 4.77e+02, code_perplex: 4.59e+02, num_vars: 640, temp: 8.81e-01, backprop_loss: 4.57e+03, total_loss: 4.57e+03, steps: 164000, lr: 2.93e-04, avg_loss: 5.33e+03, run_time: 2.84e+02
loss: 5.08e+03, accuracy: 5.65e-01, num_masked: 3080, ratio_masked: 6.44e-01, diversity_loss: 2.55e-01, prob_perplex: 4.77e+02, code_perplex: 4.59e+02, num_vars: 640, temp: 8.79e-01, backprop_loss: 5.16e+03, total_loss: 5.16e+03, steps: 164500, lr: 2.92e-04, avg_loss: 5.32e+03, run_time: 4.00e+02
loss: 5.09e+03, accuracy: 5.30e-01, num_masked: 2940, ratio_masked: 6.46e-01, diversity_loss: 2.60e-01, prob_perplex: 4.74e+02, code_perplex: 4.56e+02, num_vars: 640, temp: 8.76e-01, backprop_loss: 5.17e+03, total_loss: 5.17e+03, steps: 165000, lr: 2.91e-04, avg_loss: 5.30e+03, run_time: 2.84e+02
loss: 5.05e+03, accuracy: 5.35e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 2.59e-01, prob_perplex: 4.74e+02, code_perplex: 4.55e+02, num_vars: 640, temp: 8.74e-01, backprop_loss: 5.12e+03, total_loss: 5.12e+03, steps: 165500, lr: 2.91e-04, avg_loss: 5.29e+03, run_time: 2.84e+02
loss: 5.64e+03, accuracy: 5.12e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 2.84e-01, prob_perplex: 4.59e+02, code_perplex: 4.40e+02, num_vars: 640, temp: 8.72e-01, backprop_loss: 5.72e+03, total_loss: 5.72e+03, steps: 166000, lr: 2.90e-04, avg_loss: 5.30e+03, run_time: 2.84e+02
loss: 5.66e+03, accuracy: 4.60e-01, num_masked: 2700, ratio_masked: 6.28e-01, diversity_loss: 3.51e-01, prob_perplex: 4.16e+02, code_perplex: 3.98e+02, num_vars: 640, temp: 8.70e-01, backprop_loss: 5.75e+03, total_loss: 5.75e+03, steps: 166500, lr: 2.89e-04, avg_loss: 5.29e+03, run_time: 2.84e+02
loss: 5.68e+03, accuracy: 5.26e-01, num_masked: 3080, ratio_masked: 6.53e-01, diversity_loss: 2.55e-01, prob_perplex: 4.77e+02, code_perplex: 4.59e+02, num_vars: 640, temp: 8.68e-01, backprop_loss: 5.76e+03, total_loss: 5.76e+03, steps: 167000, lr: 2.89e-04, avg_loss: 5.30e+03, run_time: 2.84e+02
loss: 5.45e+03, accuracy: 5.19e-01, num_masked: 2960, ratio_masked: 6.61e-01, diversity_loss: 2.40e-01, prob_perplex: 4.86e+02, code_perplex: 4.70e+02, num_vars: 640, temp: 8.66e-01, backprop_loss: 5.52e+03, total_loss: 5.52e+03, steps: 167500, lr: 2.88e-04, avg_loss: 5.30e+03, run_time: 2.83e+02
loss: 5.59e+03, accuracy: 5.26e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 3.17e-01, prob_perplex: 4.37e+02, code_perplex: 4.20e+02, num_vars: 640, temp: 8.63e-01, backprop_loss: 5.68e+03, total_loss: 5.68e+03, steps: 168000, lr: 2.88e-04, avg_loss: 5.30e+03, run_time: 2.84e+02
loss: 5.55e+03, accuracy: 5.19e-01, num_masked: 3080, ratio_masked: 6.48e-01, diversity_loss: 2.58e-01, prob_perplex: 4.75e+02, code_perplex: 4.56e+02, num_vars: 640, temp: 8.61e-01, backprop_loss: 5.63e+03, total_loss: 5.63e+03, steps: 168500, lr: 2.87e-04, avg_loss: 5.30e+03, run_time: 3.89e+02
loss: 5.08e+03, accuracy: 5.23e-01, num_masked: 2700, ratio_masked: 6.48e-01, diversity_loss: 3.07e-01, prob_perplex: 4.43e+02, code_perplex: 4.24e+02, num_vars: 640, temp: 8.59e-01, backprop_loss: 5.17e+03, total_loss: 5.17e+03, steps: 169000, lr: 2.86e-04, avg_loss: 5.30e+03, run_time: 2.84e+02
loss: 4.50e+03, accuracy: 5.88e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 2.39e-01, prob_perplex: 4.87e+02, code_perplex: 4.69e+02, num_vars: 640, temp: 8.57e-01, backprop_loss: 4.57e+03, total_loss: 4.57e+03, steps: 169500, lr: 2.86e-04, avg_loss: 5.31e+03, run_time: 3.97e+02
loss: 5.28e+03, accuracy: 5.08e-01, num_masked: 2760, ratio_masked: 6.42e-01, diversity_loss: 2.45e-01, prob_perplex: 4.83e+02, code_perplex: 4.66e+02, num_vars: 640, temp: 8.55e-01, backprop_loss: 5.35e+03, total_loss: 5.35e+03, steps: 170000, lr: 2.85e-04, avg_loss: 5.27e+03, run_time: 2.84e+02
loss: 4.86e+03, accuracy: 5.66e-01, num_masked: 3000, ratio_masked: 6.34e-01, diversity_loss: 2.69e-01, prob_perplex: 4.68e+02, code_perplex: 4.55e+02, num_vars: 640, temp: 8.53e-01, backprop_loss: 4.94e+03, total_loss: 4.94e+03, steps: 170500, lr: 2.84e-04, avg_loss: 5.27e+03, run_time: 2.84e+02
loss: 4.79e+03, accuracy: 5.68e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 2.69e-01, prob_perplex: 4.68e+02, code_perplex: 4.50e+02, num_vars: 640, temp: 8.51e-01, backprop_loss: 4.87e+03, total_loss: 4.87e+03, steps: 171000, lr: 2.84e-04, avg_loss: 5.27e+03, run_time: 2.84e+02
loss: 6.13e+03, accuracy: 4.80e-01, num_masked: 3000, ratio_masked: 6.33e-01, diversity_loss: 2.10e-01, prob_perplex: 5.06e+02, code_perplex: 4.89e+02, num_vars: 640, temp: 8.48e-01, backprop_loss: 6.19e+03, total_loss: 6.19e+03, steps: 171500, lr: 2.83e-04, avg_loss: 5.26e+03, run_time: 2.84e+02
loss: 5.68e+03, accuracy: 5.17e-01, num_masked: 3060, ratio_masked: 6.51e-01, diversity_loss: 2.57e-01, prob_perplex: 4.75e+02, code_perplex: 4.57e+02, num_vars: 640, temp: 8.46e-01, backprop_loss: 5.76e+03, total_loss: 5.76e+03, steps: 172000, lr: 2.83e-04, avg_loss: 5.27e+03, run_time: 2.84e+02
loss: 5.51e+03, accuracy: 5.42e-01, num_masked: 3040, ratio_masked: 6.45e-01, diversity_loss: 2.14e-01, prob_perplex: 5.03e+02, code_perplex: 4.89e+02, num_vars: 640, temp: 8.44e-01, backprop_loss: 5.58e+03, total_loss: 5.58e+03, steps: 172500, lr: 2.82e-04, avg_loss: 5.26e+03, run_time: 2.84e+02
loss: 5.88e+03, accuracy: 4.96e-01, num_masked: 3000, ratio_masked: 6.38e-01, diversity_loss: 2.84e-01, prob_perplex: 4.58e+02, code_perplex: 4.38e+02, num_vars: 640, temp: 8.42e-01, backprop_loss: 5.96e+03, total_loss: 5.96e+03, steps: 173000, lr: 2.81e-04, avg_loss: 5.26e+03, run_time: 2.84e+02
loss: 5.66e+03, accuracy: 5.07e-01, num_masked: 3000, ratio_masked: 6.33e-01, diversity_loss: 2.50e-01, prob_perplex: 4.80e+02, code_perplex: 4.63e+02, num_vars: 640, temp: 8.40e-01, backprop_loss: 5.73e+03, total_loss: 5.73e+03, steps: 173500, lr: 2.81e-04, avg_loss: 5.26e+03, run_time: 2.84e+02
loss: 4.77e+03, accuracy: 5.33e-01, num_masked: 2600, ratio_masked: 6.24e-01, diversity_loss: 2.50e-01, prob_perplex: 4.80e+02, code_perplex: 4.63e+02, num_vars: 640, temp: 8.38e-01, backprop_loss: 4.83e+03, total_loss: 4.83e+03, steps: 174000, lr: 2.80e-04, avg_loss: 5.30e+03, run_time: 3.59e+02
loss: 4.98e+03, accuracy: 5.64e-01, num_masked: 2880, ratio_masked: 6.44e-01, diversity_loss: 2.25e-01, prob_perplex: 4.96e+02, code_perplex: 4.80e+02, num_vars: 640, temp: 8.36e-01, backprop_loss: 5.04e+03, total_loss: 5.04e+03, steps: 174500, lr: 2.80e-04, avg_loss: 5.25e+03, run_time: 2.84e+02
loss: 5.40e+03, accuracy: 5.32e-01, num_masked: 2990, ratio_masked: 6.27e-01, diversity_loss: 2.23e-01, prob_perplex: 4.98e+02, code_perplex: 4.79e+02, num_vars: 640, temp: 8.34e-01, backprop_loss: 5.47e+03, total_loss: 5.47e+03, steps: 175000, lr: 2.79e-04, avg_loss: 5.23e+03, run_time: 2.83e+02
loss: 5.48e+03, accuracy: 5.40e-01, num_masked: 3200, ratio_masked: 6.48e-01, diversity_loss: 2.43e-01, prob_perplex: 4.85e+02, code_perplex: 4.68e+02, num_vars: 640, temp: 8.32e-01, backprop_loss: 5.55e+03, total_loss: 5.55e+03, steps: 175500, lr: 2.78e-04, avg_loss: 5.23e+03, run_time: 2.84e+02
loss: 5.45e+03, accuracy: 5.43e-01, num_masked: 3060, ratio_masked: 6.44e-01, diversity_loss: 2.38e-01, prob_perplex: 4.88e+02, code_perplex: 4.71e+02, num_vars: 640, temp: 8.30e-01, backprop_loss: 5.52e+03, total_loss: 5.52e+03, steps: 176000, lr: 2.78e-04, avg_loss: 5.23e+03, run_time: 2.84e+02
loss: 5.18e+03, accuracy: 5.41e-01, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 2.42e-01, prob_perplex: 4.85e+02, code_perplex: 4.68e+02, num_vars: 640, temp: 8.27e-01, backprop_loss: 5.25e+03, total_loss: 5.25e+03, steps: 176500, lr: 2.77e-04, avg_loss: 5.23e+03, run_time: 2.84e+02
loss: 4.94e+03, accuracy: 5.19e-01, num_masked: 2650, ratio_masked: 6.48e-01, diversity_loss: 2.45e-01, prob_perplex: 4.83e+02, code_perplex: 4.63e+02, num_vars: 640, temp: 8.25e-01, backprop_loss: 5.01e+03, total_loss: 5.01e+03, steps: 177000, lr: 2.76e-04, avg_loss: 5.23e+03, run_time: 2.84e+02
loss: 5.50e+03, accuracy: 5.28e-01, num_masked: 3000, ratio_masked: 6.34e-01, diversity_loss: 2.30e-01, prob_perplex: 4.93e+02, code_perplex: 4.74e+02, num_vars: 640, temp: 8.23e-01, backprop_loss: 5.56e+03, total_loss: 5.56e+03, steps: 177500, lr: 2.76e-04, avg_loss: 5.24e+03, run_time: 2.84e+02
loss: 4.51e+03, accuracy: 5.75e-01, num_masked: 2760, ratio_masked: 6.45e-01, diversity_loss: 2.23e-01, prob_perplex: 4.97e+02, code_perplex: 4.82e+02, num_vars: 640, temp: 8.21e-01, backprop_loss: 4.57e+03, total_loss: 4.57e+03, steps: 178000, lr: 2.75e-04, avg_loss: 5.24e+03, run_time: 2.83e+02
loss: 4.67e+03, accuracy: 5.58e-01, num_masked: 2760, ratio_masked: 6.54e-01, diversity_loss: 2.82e-01, prob_perplex: 4.60e+02, code_perplex: 4.39e+02, num_vars: 640, temp: 8.19e-01, backprop_loss: 4.74e+03, total_loss: 4.74e+03, steps: 178500, lr: 2.75e-04, avg_loss: 5.24e+03, run_time: 2.84e+02
loss: 5.76e+03, accuracy: 4.88e-01, num_masked: 2940, ratio_masked: 6.48e-01, diversity_loss: 2.47e-01, prob_perplex: 4.82e+02, code_perplex: 4.60e+02, num_vars: 640, temp: 8.17e-01, backprop_loss: 5.84e+03, total_loss: 5.84e+03, steps: 179000, lr: 2.74e-04, avg_loss: 5.19e+03, run_time: 3.69e+02
loss: 4.60e+03, accuracy: 5.85e-01, num_masked: 2880, ratio_masked: 6.40e-01, diversity_loss: 2.39e-01, prob_perplex: 4.87e+02, code_perplex: 4.71e+02, num_vars: 640, temp: 8.15e-01, backprop_loss: 4.66e+03, total_loss: 4.66e+03, steps: 179500, lr: 2.73e-04, avg_loss: 5.17e+03, run_time: 2.83e+02
loss: 5.72e+03, accuracy: 5.37e-01, num_masked: 3220, ratio_masked: 6.65e-01, diversity_loss: 2.11e-01, prob_perplex: 5.05e+02, code_perplex: 4.91e+02, num_vars: 640, temp: 8.13e-01, backprop_loss: 5.79e+03, total_loss: 5.79e+03, steps: 180000, lr: 2.73e-04, avg_loss: 5.19e+03, run_time: 2.84e+02
loss: 4.65e+03, accuracy: 5.70e-01, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 2.35e-01, prob_perplex: 4.89e+02, code_perplex: 4.71e+02, num_vars: 640, temp: 8.11e-01, backprop_loss: 4.72e+03, total_loss: 4.72e+03, steps: 180500, lr: 2.72e-04, avg_loss: 5.19e+03, run_time: 2.83e+02
loss: 5.07e+03, accuracy: 4.90e-01, num_masked: 2650, ratio_masked: 6.52e-01, diversity_loss: 2.73e-01, prob_perplex: 4.66e+02, code_perplex: 4.48e+02, num_vars: 640, temp: 8.09e-01, backprop_loss: 5.14e+03, total_loss: 5.14e+03, steps: 181000, lr: 2.71e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 4.59e+03, accuracy: 5.56e-01, num_masked: 2650, ratio_masked: 6.52e-01, diversity_loss: 2.07e-01, prob_perplex: 5.07e+02, code_perplex: 4.88e+02, num_vars: 640, temp: 8.07e-01, backprop_loss: 4.64e+03, total_loss: 4.64e+03, steps: 181500, lr: 2.71e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 4.79e+03, accuracy: 5.55e-01, num_masked: 2760, ratio_masked: 6.47e-01, diversity_loss: 2.47e-01, prob_perplex: 4.82e+02, code_perplex: 4.62e+02, num_vars: 640, temp: 8.05e-01, backprop_loss: 4.86e+03, total_loss: 4.86e+03, steps: 182000, lr: 2.70e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 5.44e+03, accuracy: 5.25e-01, num_masked: 3060, ratio_masked: 6.45e-01, diversity_loss: 2.00e-01, prob_perplex: 5.12e+02, code_perplex: 4.94e+02, num_vars: 640, temp: 8.03e-01, backprop_loss: 5.50e+03, total_loss: 5.50e+03, steps: 182500, lr: 2.70e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 4.89e+03, accuracy: 5.70e-01, num_masked: 3060, ratio_masked: 6.54e-01, diversity_loss: 2.33e-01, prob_perplex: 4.91e+02, code_perplex: 4.77e+02, num_vars: 640, temp: 8.01e-01, backprop_loss: 4.96e+03, total_loss: 4.96e+03, steps: 183000, lr: 2.69e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 4.95e+03, accuracy: 5.25e-01, num_masked: 2760, ratio_masked: 6.43e-01, diversity_loss: 2.55e-01, prob_perplex: 4.77e+02, code_perplex: 4.57e+02, num_vars: 640, temp: 7.99e-01, backprop_loss: 5.02e+03, total_loss: 5.02e+03, steps: 183500, lr: 2.68e-04, avg_loss: 5.20e+03, run_time: 2.84e+02
loss: 4.98e+03, accuracy: 5.33e-01, num_masked: 2760, ratio_masked: 6.47e-01, diversity_loss: 2.28e-01, prob_perplex: 4.94e+02, code_perplex: 4.78e+02, num_vars: 640, temp: 7.97e-01, backprop_loss: 5.05e+03, total_loss: 5.05e+03, steps: 184000, lr: 2.68e-04, avg_loss: 5.15e+03, run_time: 3.56e+02
loss: 4.74e+03, accuracy: 5.47e-01, num_masked: 2760, ratio_masked: 6.49e-01, diversity_loss: 2.42e-01, prob_perplex: 4.85e+02, code_perplex: 4.68e+02, num_vars: 640, temp: 7.95e-01, backprop_loss: 4.81e+03, total_loss: 4.81e+03, steps: 184500, lr: 2.67e-04, avg_loss: 5.17e+03, run_time: 2.84e+02
loss: 6.20e+03, accuracy: 4.96e-01, num_masked: 3200, ratio_masked: 6.47e-01, diversity_loss: 2.14e-01, prob_perplex: 5.03e+02, code_perplex: 4.86e+02, num_vars: 640, temp: 7.93e-01, backprop_loss: 6.27e+03, total_loss: 6.27e+03, steps: 185000, lr: 2.67e-04, avg_loss: 5.16e+03, run_time: 2.84e+02
loss: 4.90e+03, accuracy: 5.41e-01, num_masked: 2820, ratio_masked: 6.37e-01, diversity_loss: 1.89e-01, prob_perplex: 5.19e+02, code_perplex: 5.00e+02, num_vars: 640, temp: 7.91e-01, backprop_loss: 4.95e+03, total_loss: 4.95e+03, steps: 185500, lr: 2.66e-04, avg_loss: 5.17e+03, run_time: 2.84e+02
loss: 5.27e+03, accuracy: 5.42e-01, num_masked: 3000, ratio_masked: 6.33e-01, diversity_loss: 2.61e-01, prob_perplex: 4.73e+02, code_perplex: 4.55e+02, num_vars: 640, temp: 7.89e-01, backprop_loss: 5.35e+03, total_loss: 5.35e+03, steps: 186000, lr: 2.65e-04, avg_loss: 5.17e+03, run_time: 2.83e+02
loss: 5.40e+03, accuracy: 5.46e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 2.38e-01, prob_perplex: 4.87e+02, code_perplex: 4.67e+02, num_vars: 640, temp: 7.87e-01, backprop_loss: 5.47e+03, total_loss: 5.47e+03, steps: 186500, lr: 2.65e-04, avg_loss: 5.17e+03, run_time: 2.83e+02
loss: 4.83e+03, accuracy: 5.52e-01, num_masked: 2880, ratio_masked: 6.42e-01, diversity_loss: 2.23e-01, prob_perplex: 4.97e+02, code_perplex: 4.80e+02, num_vars: 640, temp: 7.85e-01, backprop_loss: 4.89e+03, total_loss: 4.89e+03, steps: 187000, lr: 2.64e-04, avg_loss: 5.17e+03, run_time: 2.84e+02
loss: 4.09e+03, accuracy: 6.05e-01, num_masked: 2650, ratio_masked: 6.47e-01, diversity_loss: 2.71e-01, prob_perplex: 4.66e+02, code_perplex: 4.48e+02, num_vars: 640, temp: 7.83e-01, backprop_loss: 4.16e+03, total_loss: 4.16e+03, steps: 187500, lr: 2.63e-04, avg_loss: 5.17e+03, run_time: 2.84e+02
